_source_row,product_id,warehouse_country,stock_quantity,last_stock_update,product_id_raw,warehouse_country_raw,stock_quantity_raw,last_stock_update_raw,warehouse_country_unrecognized_flag,warehouse_country_missing_flag,stock_invalid_format_flag,stock_fractional_flag,stock_zero_flag,stock_negative_flag,last_stock_update_status,last_stock_update_format,last_stock_update_ambiguous_flag,days_since_stock_update,stock_update_after_reference_flag,stale_stock_update_review_flag,missing_product_reference_flag,stock_review_flag
3512,2347,Germany,163,2024-10-02,2347,germany,163,2024/10/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,90.0,False,False,False,True
3513,2347,Poland,276,2023-06-05,2347,Polska,276,2023-06-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,575.0,False,True,False,True
3514,2348,Poland,0,2023-12-22,2348,Poland,0,2023-12-22,False,False,False,False,True,False,valid,YYYY-MM-DD,False,375.0,False,True,False,True
3515,2348,Germany,133,2024-10-02,2348,DE,133,2024/10/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,90.0,False,False,False,True
3516,2349,Poland,62,2023-05-31,2349,pl,62,2023-05-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,580.0,False,True,False,True
3517,2350,Germany,197,2023-09-14,2350,Germany,197,2023-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,474.0,False,True,False,True
3518,2350,Czech Republic,177,2023-08-29,2350,Czechia,177,29/08/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,490.0,False,True,False,True
3519,2351,Germany,261,2024-12-26,2351,germany,261,2024-12-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,5.0,False,False,False,True
3520,2351,Poland,74,2023-09-18,2351,poland,74,2023-09-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,470.0,False,True,False,True
3521,2352,Czech Republic,219,2023-08-25,2352,czechia,219,2023/08/25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,494.0,False,True,False,True
3522,2353,Czech Republic,122,2023-08-06,2353,Czech Republic,122,2023-08-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,513.0,False,True,False,True
3523,2354,Czech Republic,177,2024-07-14,2354,Czech Republic,177,2024-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,170.0,False,True,False,True
3524,2354,Poland,0,2023-08-02,2354,Polska,0,2023-08-02,False,False,False,False,True,False,valid,YYYY-MM-DD,False,517.0,False,True,False,True
3525,2355,Czech Republic,92,2024-09-24,2355,Czechia,92,2024-09-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,98.0,False,True,False,True
3526,2355,Poland,279,2024-03-02,2355,Poland,279,2024-03-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,304.0,False,True,False,True
3527,2356,Germany,157,2023-11-07,2356,DE,157,2023.11.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,420.0,False,True,False,True
3528,2356,Poland,133,2024-02-25,2356,PL,133,2024.02.25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,310.0,False,True,False,True
3529,2357,Czech Republic,346,2024-05-27,2357,Czech,346,2024-05-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,218.0,False,True,False,True
3530,2357,Germany,339,2023-11-18,2357,Deutschland,339,2023-11-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,409.0,False,True,False,True
3531,2358,Poland,181,2024-12-22,2358,Polska,181,2024-12-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,9.0,False,False,False,True
3532,2358,Germany,277,2024-09-02,2358,GER,277,2024/09/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,120.0,False,True,False,True
3533,2359,Czech Republic,189,2023-08-24,2359,czechia,189,2023-08-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,495.0,False,True,False,True
3534,2360,Poland,184,2024-02-19,2360,POL,184,2024-02-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,316.0,False,True,False,True
3535,2360,Czech Republic,102,2023-09-16,2360,CZ,102,2023-09-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,472.0,False,True,False,True
3536,2361,Czech Republic,315,2023-11-28,2361,Czechia,315,2023-11-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,399.0,False,True,False,True
3537,2361,Poland,123,2023-06-30,2361,poland,123,2023-06-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,550.0,False,True,False,True
3538,2362,Poland,243,2023-11-22,2362,PL,243,2023/11/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,405.0,False,True,False,True
3539,2362,Germany,469,2023-09-08,2362,DE,469,08-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,480.0,False,True,False,True
3540,2363,Poland,110,2024-07-24,2363,pl,110,2024-07-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,160.0,False,True,False,True
3541,2364,Germany,143,2024-09-28,2364,Germany,143,28-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,94.0,False,True,False,True
3542,2365,Germany,514,2023-10-22,2365,DE,514,2023-10-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,436.0,False,True,False,True
3543,2365,Poland,59,2024-10-22,2365,poland,59,2024/10/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,70.0,False,False,False,True
3544,2366,Germany,292,2024-08-29,2366,germany,292,2024-08-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,124.0,False,True,False,True
3545,2367,Czech Republic,114,2024-11-22,2367,Czech Republic,114,2024-11-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,39.0,False,False,False,True
3546,2367,Poland,126,2024-02-23,2367,poland,126,2024-02-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,312.0,False,True,False,True
3547,2368,Germany,117,2024-05-12,2368,DE,117,2024.05.12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,233.0,False,True,False,True
3548,2369,Germany,420,2023-08-08,2369,Deutschland,420,2023-08-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,511.0,False,True,False,True
3549,2370,Germany,274,2023-05-31,2370,GER,274,31-05-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,580.0,False,True,False,True
3550,2371,Czech Republic,0,2023-10-25,2371,Czech,0,2023/10/25,False,False,False,False,True,False,valid,YYYY-MM-DD,False,433.0,False,True,False,True
3551,2372,Poland,16,2024-08-14,2372,Polska,16,2024-08-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,139.0,False,True,False,True
3552,2373,Poland,316,2023-11-08,2373,Poland,316,2023-11-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,419.0,False,True,False,True
3553,2374,Czech Republic,303,2024-11-02,2374,CZ,303,2024-11-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,59.0,False,False,False,True
3554,2374,Poland,72,2023-10-13,2374,PL,72,2023-10-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,445.0,False,True,False,True
3555,2375,Germany,0,2023-09-03,2375,GER,0,2023/09/03,False,False,False,False,True,False,valid,YYYY-MM-DD,False,485.0,False,True,False,True
3556,2375,Poland,137,2024-09-25,2375,PL,137,25-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,97.0,False,True,False,True
3557,2376,Poland,4,2024-10-11,2376,Poland,4,2024-10-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,81.0,False,False,False,True
3558,2377,Poland,55,2024-05-03,2377,poland,55,2024/05/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,242.0,False,True,False,True
3559,2377,Czech Republic,213,2023-08-26,2377,czechia,213,26-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,493.0,False,True,False,True
3560,2378,Poland,245,2023-09-06,2378,Polska,245,2023-09-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,482.0,False,True,False,True
3561,2378,Czech Republic,235,2023-07-03,2378,Czech,235,2023-07-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,547.0,False,True,False,True
3562,2379,Germany,137,2023-10-04,2379,Deutschland,137,2023-10-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,454.0,False,True,False,True
3563,2380,Czech Republic,137,2024-10-16,2380,Czech,137,2024-10-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,76.0,False,False,False,True
3564,2381,Czech Republic,220,2024-10-18,2381,czechia,220,2024-10-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,74.0,False,False,False,True
3565,2382,Czech Republic,244,2024-10-16,2382,Czechia,244,2024-10-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,76.0,False,False,False,True
3566,2383,Germany,263,2023-11-05,2383,GER,263,2023.11.05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,422.0,False,True,False,True
3567,2384,Czech Republic,77,2023-10-12,2384,Czech,77,2023-10-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,446.0,False,True,False,True
3568,2384,Poland,188,2023-12-27,2384,Polska,188,2023-12-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,370.0,False,True,False,True
3569,2385,Poland,245,2023-07-24,2385,poland,245,24-07-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,526.0,False,True,False,True
3570,2386,Germany,83,2024-09-18,2386,Deutschland,83,18-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,104.0,False,True,False,True
3571,2386,Czech Republic,202,2024-02-19,2386,czechia,202,2024/02/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,316.0,False,True,False,True
3572,2387,Poland,94,2023-12-22,2387,PL,94,2023-12-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,375.0,False,True,False,True
3573,2388,Czech Republic,78,2023-10-19,2388,Czech,78,2023-10-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,439.0,False,True,False,True
3574,2388,Poland,119,2024-10-27,2388,poland,119,2024-10-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,65.0,False,False,False,True
3575,2389,Poland,339,2024-11-02,2389,Poland,339,2024/11/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,59.0,False,False,False,True
3576,2389,Czech Republic,128,2024-09-20,2389,Czech Republic,128,20-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,102.0,False,True,False,True
3577,2390,Poland,109,2024-08-31,2390,POL,109,31-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,122.0,False,True,False,True
3578,2390,Germany,66,2023-12-23,2390,GER,66,2023-12-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,374.0,False,True,False,True
3579,2391,Czech Republic,345,2024-10-19,2391,czechia,345,19/10/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,73.0,False,False,False,True
3580,2392,Czech Republic,46,2023-08-28,2392,CZ,46,2023/08/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,491.0,False,True,False,True
3581,2393,Germany,269,2024-10-14,2393,Deutschland,269,2024-10-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,78.0,False,False,False,True
3582,2393,Czech Republic,318,2024-05-22,2393,czechia,318,2024/05/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,223.0,False,True,False,True
3583,2394,Czech Republic,155,2024-06-26,2394,Czech,155,2024/06/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,188.0,False,True,False,True
3584,2394,Germany,83,2024-08-06,2394,GER,83,06-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,147.0,False,True,False,True
3585,2395,Poland,335,2024-11-29,2395,PL,335,2024-11-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,32.0,False,False,False,True
3586,2395,Czech Republic,135,2023-12-14,2395,CZ,135,2023-12-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,383.0,False,True,False,True
3587,2396,Poland,294,2024-12-12,2396,poland,294,2024-12-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,19.0,False,False,False,True
3588,2396,Czech Republic,327,2023-08-22,2396,CZ,327,22-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,497.0,False,True,False,True
3589,2397,Poland,314,2024-11-19,2397,poland,314,2024-11-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,42.0,False,False,False,True
3590,2398,Poland,68,2024-11-18,2398,POL,68,2024.11.18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,43.0,False,False,False,True
3591,2398,Germany,148,2024-01-24,2398,GER,148,2024-01-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,342.0,False,True,False,True
3592,2399,Poland,314,2024-12-21,2399,pl,314,2024-12-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,10.0,False,False,False,True
3594,2400,Germany,386,2024-12-24,2400,Deutschland,386,2024/12/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,7.0,False,False,False,True
3595,2401,Poland,100,2024-10-13,2401,pl,100,2024-10-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,79.0,False,False,False,True
3596,2402,Poland,417,2023-07-30,2402,poland,417,2023/07/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,520.0,False,True,False,True
3597,2403,Germany,244,2023-10-21,2403,germany,244,2023/10/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,437.0,False,True,False,True
3598,2403,Czech Republic,182,2023-12-20,2403,Czechia,182,2023-12-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,377.0,False,True,False,True
3599,2404,Poland,0,2023-12-14,2404,pl,0,14-12-2023,False,False,False,False,True,False,valid,DD-MM-YYYY,False,383.0,False,True,False,True
3600,2404,Czech Republic,263,2024-06-01,2404,Czech,263,2024-06-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,213.0,False,True,False,True
3601,2405,Czech Republic,377,2024-11-13,2405,Czechia,377,2024-11-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,48.0,False,False,False,True
3602,2406,Poland,0,2024-10-13,2406,POL,0,2024-10-13,False,False,False,False,True,False,valid,YYYY-MM-DD,False,79.0,False,False,False,True
3603,2407,Poland,223,2024-06-06,2407,PL,223,06/06/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,208.0,False,True,False,True
3604,2407,Czech Republic,174,2024-07-18,2407,czechia,174,18-07-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,166.0,False,True,False,True
3605,2408,Germany,387,2024-04-25,2408,DE,387,25-04-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,250.0,False,True,False,True
3606,2408,Czech Republic,151,2024-01-03,2408,Czech Republic,151,2024-01-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,363.0,False,True,False,True
3607,2409,Poland,212,2023-09-23,2409,POL,212,2023-09-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,465.0,False,True,False,True
3609,2410,Czech Republic,108,2024-02-25,2410,Czech Republic,108,2024-02-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,310.0,False,True,False,True
3610,2410,Germany,226,2023-11-16,2410,GER,226,2023.11.16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,411.0,False,True,False,True
3611,2411,Germany,223,2024-09-25,2411,GER,223,2024-09-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,97.0,False,True,False,True
3612,2411,Czech Republic,150,2023-05-16,2411,Czechia,150,2023-05-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,595.0,False,True,False,True
3613,2412,Poland,37,2024-05-10,2412,Polska,37,2024-05-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,235.0,False,True,False,True
3614,2412,Germany,427,2024-03-28,2412,DE,427,2024.03.28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,278.0,False,True,False,True
3615,2413,Poland,164,2023-08-18,2413,Poland,164,2023.08.18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,501.0,False,True,False,True
3616,2414,Czech Republic,159,2024-03-11,2414,Czechia,159,2024-03-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,295.0,False,True,False,True
3617,2415,Poland,199,2024-04-16,2415,Poland,199,2024/04/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,259.0,False,True,False,True
3618,2416,Poland,304,2023-07-24,2416,poland,304,24-07-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,526.0,False,True,False,True
3619,2416,Germany,134,2023-06-17,2416,DE,134,2023-06-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,563.0,False,True,False,True
3620,2417,Poland,416,2023-06-16,2417,Polska,416,2023-06-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,564.0,False,True,False,True
3621,2418,Germany,165,2024-05-01,2418,germany,165,2024-05-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,244.0,False,True,False,True
3622,2418,Poland,155,2023-06-02,2418,Poland,155,02-06-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,578.0,False,True,False,True
3623,2419,Poland,155,2023-08-08,2419,POL,155,2023/08/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,511.0,False,True,False,True
3624,2420,Poland,287,2023-11-07,2420,Poland,287,2023-11-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,420.0,False,True,False,True
3625,2421,Poland,194,2023-09-21,2421,PL,194,2023/09/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,467.0,False,True,False,True
3626,2421,Germany,29,2023-08-06,2421,Deutschland,29,2023-08-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,513.0,False,True,False,True
3627,2422,Czech Republic,272,2024-10-27,2422,CZ,272,2024/10/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,65.0,False,False,False,True
3628,2423,Poland,207,2024-05-22,2423,PL,207,2024-05-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,223.0,False,True,False,True
3629,2424,Poland,168,2024-07-14,2424,poland,168,2024-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,170.0,False,True,False,True
3630,2424,Germany,289,2023-11-05,2424,DE,289,2023-11-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,422.0,False,True,False,True
3631,2425,Czech Republic,81,2024-01-02,2425,CZ,81,2024-01-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,364.0,False,True,False,True
3632,2426,Poland,214,2024-12-11,2426,Poland,214,2024/12/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,20.0,False,False,False,True
3633,2427,Poland,210,2023-07-29,2427,Polska,210,2023-07-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,521.0,False,True,False,True
3634,2428,Czech Republic,306,2024-09-01,2428,Czech Republic,306,2024-09-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,121.0,False,True,False,True
3635,2429,Germany,181,2024-05-06,2429,germany,181,06-05-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,239.0,False,True,False,True
3636,2429,Poland,221,2024-12-28,2429,Polska,221,2024/12/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,3.0,False,False,False,True
3637,2430,Poland,132,2024-05-07,2430,Polska,132,2024-05-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,238.0,False,True,False,True
